,class_name,speaker_id,attack_id
649,bonafide,LA_0098,-
650,bonafide,LA_0093,-
651,bonafide,LA_0086,-
652,bonafide,LA_0086,-
653,bonafide,LA_0080,-
654,bonafide,LA_0096,-
655,bonafide,LA_0095,-
656,bonafide,LA_0092,-
657,bonafide,LA_0097,-
658,bonafide,LA_0090,-
659,bonafide,LA_0095,-
660,bonafide,LA_0084,-
661,bonafide,LA_0082,-
662,bonafide,LA_0092,-
663,bonafide,LA_0089,-
664,bonafide,LA_0097,-
665,bonafide,LA_0085,-
666,bonafide,LA_0092,-
667,bonafide,LA_0092,-
668,bonafide,LA_0088,-
669,bonafide,LA_0079,-
670,bonafide,LA_0091,-
671,bonafide,LA_0081,-
672,bonafide,LA_0096,-
673,bonafide,LA_0097,-
674,bonafide,LA_0094,-
675,bonafide,LA_0097,-
676,bonafide,LA_0093,-
677,bonafide,LA_0094,-
678,bonafide,LA_0091,-
679,bonafide,LA_0081,-
680,bonafide,LA_0094,-
681,bonafide,LA_0083,-
682,bonafide,LA_0095,-
683,bonafide,LA_0088,-
684,bonafide,LA_0085,-
685,bonafide,LA_0097,-
686,bonafide,LA_0080,-
687,bonafide,LA_0086,-
688,bonafide,LA_0096,-
689,bonafide,LA_0079,-
690,bonafide,LA_0081,-
691,bonafide,LA_0083,-
692,bonafide,LA_0090,-
693,bonafide,LA_0091,-
694,bonafide,LA_0090,-
695,bonafide,LA_0081,-
696,bonafide,LA_0087,-
697,bonafide,LA_0096,-
698,bonafide,LA_0081,-
699,bonafide,LA_0094,-
700,bonafide,LA_0085,-
701,bonafide,LA_0086,-
702,bonafide,LA_0083,-
703,bonafide,LA_0092,-
704,bonafide,LA_0086,-
705,bonafide,LA_0081,-
706,bonafide,LA_0091,-
707,bonafide,LA_0085,-
708,bonafide,LA_0096,-
709,bonafide,LA_0086,-
710,bonafide,LA_0082,-
711,bonafide,LA_0093,-
712,bonafide,LA_0089,-
713,bonafide,LA_0092,-
714,bonafide,LA_0086,-
715,bonafide,LA_0079,-
716,bonafide,LA_0093,-
717,bonafide,LA_0091,-
718,bonafide,LA_0094,-
719,bonafide,LA_0088,-
720,bonafide,LA_0080,-
721,bonafide,LA_0096,-
722,bonafide,LA_0098,-
723,bonafide,LA_0088,-
724,bonafide,LA_0090,-
725,bonafide,LA_0091,-
726,bonafide,LA_0093,-
727,bonafide,LA_0085,-
728,bonafide,LA_0094,-
729,bonafide,LA_0081,-
730,bonafide,LA_0097,-
731,bonafide,LA_0095,-
732,bonafide,LA_0089,-
733,bonafide,LA_0081,-
734,bonafide,LA_0083,-
735,bonafide,LA_0095,-
736,bonafide,LA_0079,-
737,bonafide,LA_0086,-
738,bonafide,LA_0084,-
739,bonafide,LA_0094,-
740,bonafide,LA_0090,-
741,bonafide,LA_0083,-
742,bonafide,LA_0091,-
743,bonafide,LA_0095,-
744,bonafide,LA_0089,-
745,bonafide,LA_0083,-
746,bonafide,LA_0096,-
747,bonafide,LA_0080,-
748,bonafide,LA_0090,-
749,bonafide,LA_0098,-
750,bonafide,LA_0092,-
751,bonafide,LA_0089,-
752,bonafide,LA_0093,-
753,bonafide,LA_0086,-
754,bonafide,LA_0082,-
755,bonafide,LA_0097,-
756,bonafide,LA_0088,-
757,bonafide,LA_0090,-
758,bonafide,LA_0095,-
759,bonafide,LA_0083,-
760,bonafide,LA_0087,-
761,bonafide,LA_0091,-
762,bonafide,LA_0080,-
763,bonafide,LA_0097,-
764,bonafide,LA_0086,-
765,bonafide,LA_0088,-
766,bonafide,LA_0094,-
767,bonafide,LA_0087,-
768,bonafide,LA_0097,-
769,bonafide,LA_0079,-
770,bonafide,LA_0080,-
771,bonafide,LA_0091,-
772,bonafide,LA_0081,-
773,bonafide,LA_0095,-
774,bonafide,LA_0098,-
775,bonafide,LA_0093,-
776,bonafide,LA_0082,-
777,bonafide,LA_0098,-
778,bonafide,LA_0092,-
779,bonafide,LA_0085,-
780,bonafide,LA_0083,-
781,bonafide,LA_0094,-
782,bonafide,LA_0081,-
783,bonafide,LA_0081,-
784,bonafide,LA_0083,-
785,bonafide,LA_0095,-
786,bonafide,LA_0090,-
787,bonafide,LA_0089,-
788,bonafide,LA_0081,-
789,bonafide,LA_0081,-
790,bonafide,LA_0084,-
791,bonafide,LA_0087,-
792,bonafide,LA_0083,-
793,bonafide,LA_0095,-
794,bonafide,LA_0097,-
795,bonafide,LA_0087,-
796,bonafide,LA_0092,-
797,bonafide,LA_0098,-
798,bonafide,LA_0089,-
799,bonafide,LA_0097,-
800,bonafide,LA_0097,-
801,bonafide,LA_0098,-
802,bonafide,LA_0090,-
803,bonafide,LA_0089,-
804,bonafide,LA_0089,-
805,bonafide,LA_0088,-
806,bonafide,LA_0079,-
807,bonafide,LA_0089,-
808,bonafide,LA_0085,-
809,bonafide,LA_0090,-
810,bonafide,LA_0083,-
811,bonafide,LA_0082,-
812,bonafide,LA_0094,-
813,bonafide,LA_0081,-
814,bonafide,LA_0094,-
815,bonafide,LA_0088,-
816,bonafide,LA_0094,-
817,bonafide,LA_0090,-
818,bonafide,LA_0086,-
819,bonafide,LA_0082,-
820,bonafide,LA_0088,-
821,bonafide,LA_0092,-
822,bonafide,LA_0094,-
823,bonafide,LA_0098,-
824,bonafide,LA_0087,-
825,bonafide,LA_0087,-
826,bonafide,LA_0081,-
827,bonafide,LA_0087,-
828,bonafide,LA_0096,-
829,bonafide,LA_0088,-
830,bonafide,LA_0082,-
831,bonafide,LA_0080,-
832,bonafide,LA_0081,-
833,bonafide,LA_0088,-
834,bonafide,LA_0095,-
835,bonafide,LA_0079,-
836,bonafide,LA_0087,-
837,bonafide,LA_0081,-
838,bonafide,LA_0081,-
839,bonafide,LA_0082,-
840,bonafide,LA_0079,-
841,bonafide,LA_0091,-
842,bonafide,LA_0079,-
843,bonafide,LA_0086,-
844,bonafide,LA_0091,-
845,bonafide,LA_0085,-
846,bonafide,LA_0089,-
847,bonafide,LA_0093,-
848,bonafide,LA_0089,-
849,bonafide,LA_0079,-
850,bonafide,LA_0087,-
851,bonafide,LA_0084,-
852,bonafide,LA_0092,-
853,bonafide,LA_0091,-
854,bonafide,LA_0097,-
855,bonafide,LA_0098,-
856,bonafide,LA_0098,-
857,bonafide,LA_0084,-
858,bonafide,LA_0097,-
859,bonafide,LA_0097,-
860,bonafide,LA_0092,-
861,bonafide,LA_0081,-
862,bonafide,LA_0083,-
863,bonafide,LA_0082,-
864,bonafide,LA_0097,-
865,bonafide,LA_0079,-
866,bonafide,LA_0089,-
867,bonafide,LA_0091,-
868,bonafide,LA_0083,-
869,bonafide,LA_0079,-
870,bonafide,LA_0084,-
871,bonafide,LA_0093,-
872,bonafide,LA_0090,-
873,bonafide,LA_0098,-
874,bonafide,LA_0092,-
875,bonafide,LA_0088,-
876,bonafide,LA_0085,-
877,bonafide,LA_0095,-
878,bonafide,LA_0081,-
879,bonafide,LA_0090,-
880,bonafide,LA_0083,-
881,bonafide,LA_0093,-
882,bonafide,LA_0096,-
883,bonafide,LA_0082,-
884,bonafide,LA_0081,-
885,bonafide,LA_0097,-
886,bonafide,LA_0092,-
887,bonafide,LA_0081,-
888,bonafide,LA_0085,-
889,bonafide,LA_0079,-
890,bonafide,LA_0095,-
891,bonafide,LA_0093,-
892,bonafide,LA_0079,-
893,bonafide,LA_0082,-
894,bonafide,LA_0086,-
895,bonafide,LA_0081,-
896,bonafide,LA_0090,-
897,bonafide,LA_0090,-
898,bonafide,LA_0082,-
899,bonafide,LA_0095,-
900,bonafide,LA_0094,-
901,bonafide,LA_0084,-
902,bonafide,LA_0087,-
903,bonafide,LA_0094,-
904,bonafide,LA_0095,-
905,bonafide,LA_0091,-
906,bonafide,LA_0088,-
907,bonafide,LA_0081,-
908,bonafide,LA_0089,-
909,bonafide,LA_0080,-
910,bonafide,LA_0084,-
911,bonafide,LA_0080,-
912,bonafide,LA_0086,-
913,bonafide,LA_0083,-
914,bonafide,LA_0097,-
915,bonafide,LA_0081,-
916,bonafide,LA_0090,-
917,bonafide,LA_0083,-
918,bonafide,LA_0088,-
919,bonafide,LA_0089,-
920,bonafide,LA_0091,-
921,bonafide,LA_0080,-
922,bonafide,LA_0083,-
923,bonafide,LA_0084,-
924,bonafide,LA_0089,-
925,bonafide,LA_0083,-
926,bonafide,LA_0083,-
927,bonafide,LA_0081,-
928,bonafide,LA_0083,-
929,bonafide,LA_0096,-
930,bonafide,LA_0086,-
